,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
133,CHEMBL1080553,O=C(CNS(=O)(=O)c1ccccc1C(=O)O)Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,intermediate,479.3410000000001,4.275600000000002,3.0,4.0,5.239577516576788
134,CHEMBL1076568,O=C(CNS(=O)(=O)c1ccccc1CO)Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,inactive,465.3580000000002,4.069700000000002,3.0,4.0,4.528708288941061
135,CHEMBL1086611,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,426.8810000000001,4.164200000000004,3.0,4.0,5.838631997765025
136,CHEMBL1086612,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,442.88000000000017,4.289500000000004,3.0,5.0,5.171984935776023
137,CHEMBL1088299,O=C(Nc1ccc(Nc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,441.8960000000002,4.240800000000003,4.0,5.0,5.372634143407267
138,CHEMBL1088300,O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,489.3360000000002,4.381600000000003,3.0,5.0,5.943095148663527
139,CHEMBL1088301,O=C(Nc1cccc(C(=O)c2ccc(Cl)cc2)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,454.89100000000013,3.728200000000002,3.0,5.0,5.665546248849069
140,CHEMBL1088302,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,426.8810000000001,4.164200000000004,3.0,4.0,5.46344155742847
141,CHEMBL1087143,Cc1ccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)cc1,intermediate,406.4630000000001,3.8192200000000014,3.0,4.0,5.649751981665837
142,CHEMBL1076742,O=C(Nc1ccc(-c2ccccc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,392.4360000000001,3.5108000000000015,3.0,4.0,5.171984935776023
143,CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,461.32600000000014,4.817600000000005,3.0,4.0,6.376750709602099
144,CHEMBL1086757,O=C(Nc1ccc(-c2cccc(Cl)c2Cl)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,461.32600000000014,4.817600000000004,3.0,4.0,6.036212172654444
145,CHEMBL1086883,O=C(Nc1ccc(-c2ccc(Cl)cc2Cl)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,461.32600000000014,4.817600000000004,3.0,4.0,6.119186407719209
146,CHEMBL1086884,Cc1ccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)cc1C,active,420.4900000000001,4.127640000000002,3.0,4.0,6.1249387366083
147,CHEMBL1076751,Cc1cccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)c1C,intermediate,420.4900000000001,4.127640000000001,3.0,4.0,5.18111458540599
148,CHEMBL1082015,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)nc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,462.31400000000014,4.212600000000004,3.0,5.0,6.161150909262744
149,CHEMBL1080852,COc1ccc2c(c1)C(O)=C(C(=O)Nc1ccc(-c3ccc(Cl)c(Cl)c3)cc1)NS2(=O)=O,intermediate,491.3520000000001,4.826200000000003,3.0,5.0,5.889410289700751
150,CHEMBL1080853,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2cc(O)ccc2S(=O)(=O)N1,intermediate,477.32500000000016,4.5232000000000046,4.0,5.0,5.838631997765025
151,CHEMBL1082146,CN1C(C(=O)Nc2ccc(-c3ccc(Cl)c(Cl)c3)cc2)=C(O)c2ccccc2S1(=O)=O,intermediate,475.3530000000002,5.159800000000004,2.0,4.0,5.690369832574101
152,CHEMBL1080552,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1NS(=O)(=O)c2ccccc2C1O,active,463.3420000000001,3.9930000000000034,3.0,4.0,6.173925197299173
153,CHEMBL1080553,O=C(CNS(=O)(=O)c1ccccc1C(=O)O)Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,inactive,479.3410000000001,4.275600000000002,3.0,4.0,4.424812155072339
154,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,472.09400000000016,8.010300000000008,1.0,3.0,5.795880017344075
155,CHEMBL182032,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12,active,526.0510000000002,8.777820000000002,1.0,2.0,7.2076083105017466
156,CHEMBL1076694,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,active,427.54400000000015,7.080400000000007,1.0,3.0,7.2076083105017466
157,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,9.0
158,CHEMBL507979,O=C(O)c1c(-c2ccc(OC(F)(F)F)cc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1Cc1cccc(Cl)c1,active,611.9470000000001,9.233899999999997,1.0,5.0,6.4089353929735005
159,CHEMBL521286,Cc1ccc2oc(-c3cc(NC(=O)c4ccccc4C(F)(F)F)ccc3Cl)nc2c1,intermediate,430.8130000000001,6.727720000000002,1.0,3.0,5.886056647693163
160,CHEMBL486903,Cc1cc(C)c(NS(=O)(=O)c2cc(S(=O)(=O)Nc3c(C)cc(C)cc3C)c3cc(O)ccc3c2)c(C)c1,intermediate,538.6910000000003,5.997520000000006,3.0,5.0,5.958607314841775
161,CHEMBL483894,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)c(Br)[nH]1,active,520.711,7.112300000000005,1.0,2.0,9.096910013008056
162,CHEMBL1087254,O=C(Nc1ccccc1CCc1ccc(Cl)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)C1,intermediate,488.39200000000017,5.4737000000000045,2.0,4.0,5.774690718274137
163,CHEMBL1087254,O=C(Nc1ccccc1CCc1ccc(Cl)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)C1,intermediate,488.39200000000017,5.4737000000000045,2.0,4.0,5.468521082957745
164,CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,461.32600000000014,4.817600000000005,3.0,4.0,6.301029995663981
165,CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,intermediate,461.32600000000014,4.817600000000005,3.0,4.0,5.301029995663981
166,CHEMBL455936,Cc1cccc(Nc2cc(Cl)nc(SC(C(=O)O)c3cccc4ccccc34)n2)c1C,intermediate,449.9630000000002,6.561640000000004,2.0,5.0,5.292429823902063
167,CHEMBL1090493,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(Cl)cc2)n1)c1cccc2ccccc12,intermediate,456.35400000000016,6.598200000000003,2.0,5.0,5.292429823902063
168,CHEMBL1091866,Cc1ccc(Nc2cc(Cl)nc(SC(C(=O)O)c3cccc4ccccc34)n2)cc1C,intermediate,449.96300000000014,6.561640000000005,2.0,5.0,5.2441251443275085
169,CHEMBL1683859,CC(C)(C)c1cc(Nc2cc(Cl)nc(SC(C(=O)O)c3cccc4ccccc34)n2)cc(C(C)(C)C)c1,active,534.1250000000002,8.539800000000003,2.0,5.0,6.045757490560675
170,CHEMBL1089826,O=C(O)C(Sc1nc(Cl)cc(NCCCc2ccccc2)n1)c1cccc2ccccc12,intermediate,463.9900000000001,6.245900000000004,2.0,5.0,5.214670164989233
171,CHEMBL1091523,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc3ccccc3c2)n1)c1cccc2ccccc12,intermediate,471.96900000000016,7.098000000000004,2.0,5.0,5.721246399047171
172,CHEMBL1683861,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(-c3ccccc3)cc2)n1)c1cccc2ccccc12,active,498.0070000000002,7.611800000000005,2.0,5.0,6.026872146400302
173,CHEMBL1683862,O=C(O)C(Sc1nc(Cl)cc(Nc2cccc(-c3ccccc3)c2)n1)c1cccc2ccccc12,intermediate,498.00700000000023,7.611800000000005,2.0,5.0,5.721246399047171
174,CHEMBL1683863,N#Cc1ccc(-c2ccc(Nc3cc(Cl)nc(SC(C(=O)O)c4cccc5ccccc45)n3)cc2)cc1,intermediate,523.0170000000002,7.483480000000004,2.0,6.0,5.795880017344075
175,CHEMBL1683864,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(C3CCCCC3)cc2)n1)c1cccc2ccccc12,intermediate,504.05500000000035,7.992500000000005,2.0,5.0,5.838631997765025
176,CHEMBL1683865,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(Oc3ccccc3)cc2)n1)c1cccc2ccccc12,active,514.0060000000002,7.737100000000005,2.0,6.0,6.026872146400302
177,CHEMBL1683867,O=C(O)C(Sc1nc(Cl)cc(NCc2ccc(-c3ccccc3)cc2)n1)c1cccc2ccccc12,active,512.0340000000002,7.480300000000006,2.0,5.0,6.055517327849832
178,CHEMBL1683868,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc(Cc3ccccc3)cc2)n1)c1cccc2ccccc12,intermediate,512.0340000000002,7.535600000000006,2.0,5.0,5.823908740944319
179,CHEMBL1683869,O=C(O)C(Sc1nc(Cl)cc(Nc2ccc3c(c2)Cc2ccccc2-3)n1)c1cccc2ccccc12,intermediate,510.01800000000026,7.516000000000005,2.0,5.0,5.809668301829708
180,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,472.09400000000016,8.010300000000008,1.0,3.0,5.522878745280337
181,CHEMBL1683191,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(-c2ccccc2)c1,intermediate,358.48500000000007,5.473800000000005,1.0,1.0,5.769551078621726
182,CHEMBL1683192,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Br)c1,intermediate,361.283,4.569300000000004,1.0,1.0,5.346787486224656
183,CHEMBL1683193,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NC(=O)c2ccccc2)c1,intermediate,401.5100000000001,5.059100000000004,2.0,2.0,5.455931955649724
184,CHEMBL1683194,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccccc2)c1,active,437.5650000000001,4.607600000000004,2.0,3.0,6.180456064458132
185,CHEMBL1683195,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(OCc2ccccc2)c1,intermediate,388.51100000000014,5.385800000000005,1.0,2.0,5.958607314841775
186,CHEMBL1683196,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Oc2ccccc2)c1,intermediate,374.4840000000001,5.599100000000005,1.0,2.0,5.7447274948966935
187,CHEMBL1683197,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,382.5070000000001,5.206600000000005,1.0,1.0,8.096910013008056
188,CHEMBL1683198,COc1ccccc1C#Cc1cccc(CN(Cc2ccccc2)C(=O)NC(C)C)c1,active,412.5330000000001,5.215200000000004,1.0,2.0,6.823908740944319
189,CHEMBL1683199,COc1cccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)c1,active,412.5330000000001,5.215200000000005,1.0,2.0,7.568636235841013
190,CHEMBL1683200,COc1ccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)cc1,active,412.5330000000001,5.215200000000005,1.0,2.0,7.142667503568731
191,CHEMBL1683201,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(Cl)c2)c1,active,416.9520000000001,5.860000000000006,1.0,1.0,7.886056647693163
192,CHEMBL1683202,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,416.9520000000001,5.860000000000006,1.0,1.0,7.657577319177793
193,CHEMBL1683203,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,active,450.50400000000013,6.225400000000005,1.0,1.0,8.045757490560675
194,CHEMBL1683204,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1,active,450.50400000000013,6.225400000000006,1.0,1.0,7.886056647693163
195,CHEMBL1683205,COc1ccccc1CN(Cc1cccc(C#Cc2ccccc2)c1)C(=O)NC(C)C,active,412.5330000000001,5.215200000000005,1.0,2.0,6.236572006437063
196,CHEMBL1683206,COc1ccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)cc1,active,412.53300000000013,5.215200000000005,1.0,2.0,6.823908740944319
197,CHEMBL1683207,COc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,active,412.5330000000001,5.215200000000005,1.0,2.0,7.337242168318426
198,CHEMBL1683208,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C(F)(F)F)c1,active,450.50400000000013,6.225400000000005,1.0,1.0,7.7447274948966935
199,CHEMBL1681803,Cc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,active,396.5340000000001,5.515020000000005,1.0,1.0,7.823908740944319
200,CHEMBL1683209,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1,active,458.6050000000002,6.873600000000007,1.0,1.0,8.522878745280337
201,CHEMBL1683210,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1,active,446.5940000000003,5.968100000000006,1.0,1.0,9.0
202,CHEMBL1683211,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CC2)c1,active,447.5820000000003,5.363100000000005,1.0,2.0,7.7447274948966935
203,CHEMBL1683212,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1,active,475.63600000000037,6.143300000000006,1.0,2.0,8.522878745280337
204,CHEMBL1683213,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1,active,483.61500000000024,6.001400000000006,1.0,2.0,8.698970004336019
205,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,9.0
206,CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,9.0
207,CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,9.0
208,CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,551.6120000000002,7.020200000000007,1.0,2.0,8.522878745280337
209,CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,8.698970004336019
210,CHEMBL1683218,O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,416.52400000000006,6.320700000000006,1.0,1.0,5.0
211,CHEMBL1683219,O=C(NCc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,430.55100000000016,5.9984000000000055,1.0,1.0,5.0
212,CHEMBL1683220,CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,382.5070000000001,5.208200000000005,1.0,1.0,8.096910013008056
213,CHEMBL1683221,O=C(NC1CCC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,394.51800000000014,5.350700000000005,1.0,1.0,7.920818753952375
214,CHEMBL1683222,CCC(CC)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,410.5610000000001,5.986800000000006,1.0,1.0,7.508638306165727
215,CHEMBL1683223,O=C(NC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,380.49100000000016,4.960600000000005,1.0,1.0,7.494850021680094
216,CHEMBL1683224,O=C(NCC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,394.51800000000014,5.208200000000005,1.0,1.0,7.318758762624412
217,CHEMBL1683225,CC(C)NC(=N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,381.52300000000014,5.0213700000000046,2.0,1.0,5.102372908709558
218,CHEMBL1683226,CC(C)N/C(=N\C(=O)OC(C)(C)C)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,481.6400000000002,6.377700000000007,1.0,2.0,6.721246399047171
219,CHEMBL1683227,CC(C)N/C(=N\C#N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,406.53300000000013,4.9236800000000045,1.0,2.0,6.585026652029182
220,CHEMBL1683228,CC(C)NC(=S)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,398.5750000000001,5.371500000000005,1.0,1.0,7.366531544420414
221,CHEMBL1683191,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(-c2ccccc2)c1,inactive,358.48500000000007,5.473800000000005,1.0,1.0,4.924453038607469
222,CHEMBL1683193,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NC(=O)c2ccccc2)c1,intermediate,401.5100000000001,5.059100000000004,2.0,2.0,5.366531544420414
223,CHEMBL1683194,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccccc2)c1,inactive,437.5650000000001,4.607600000000004,2.0,3.0,4.301029995663981
224,CHEMBL1683195,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(OCc2ccccc2)c1,inactive,388.51100000000014,5.385800000000005,1.0,2.0,4.924453038607469
225,CHEMBL1683196,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Oc2ccccc2)c1,intermediate,374.4840000000001,5.599100000000005,1.0,2.0,5.0655015487564325
226,CHEMBL1683197,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,382.5070000000001,5.206600000000005,1.0,1.0,6.040958607678906
227,CHEMBL1683199,COc1cccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)c1,intermediate,412.5330000000001,5.215200000000005,1.0,2.0,5.886056647693163
228,CHEMBL1683200,COc1ccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)cc1,intermediate,412.5330000000001,5.215200000000005,1.0,2.0,5.376750709602099
229,CHEMBL1683201,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(Cl)c2)c1,intermediate,416.9520000000001,5.860000000000006,1.0,1.0,5.431798275933005
230,CHEMBL1683202,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,intermediate,416.9520000000001,5.860000000000006,1.0,1.0,5.698970004336019
231,CHEMBL1683203,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,intermediate,450.50400000000013,6.225400000000005,1.0,1.0,5.7447274948966935
232,CHEMBL1683204,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1,active,450.50400000000013,6.225400000000006,1.0,1.0,6.00436480540245
233,CHEMBL1683205,COc1ccccc1CN(Cc1cccc(C#Cc2ccccc2)c1)C(=O)NC(C)C,inactive,412.5330000000001,5.215200000000005,1.0,2.0,4.97469413473523
234,CHEMBL1683206,COc1ccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)cc1,inactive,412.53300000000013,5.215200000000005,1.0,2.0,4.8297382846050425
235,CHEMBL1683207,COc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,intermediate,412.5330000000001,5.215200000000005,1.0,2.0,5.443697499232712
236,CHEMBL1683208,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C(F)(F)F)c1,intermediate,450.50400000000013,6.225400000000005,1.0,1.0,5.3872161432802645
237,CHEMBL1681803,Cc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,intermediate,396.5340000000001,5.515020000000005,1.0,1.0,5.522878745280337
238,CHEMBL1683209,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1,intermediate,458.6050000000002,6.873600000000007,1.0,1.0,5.431798275933005
239,CHEMBL1683210,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1,active,446.5940000000003,5.968100000000006,1.0,1.0,6.795880017344075
240,CHEMBL1683211,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CC2)c1,active,447.5820000000003,5.363100000000005,1.0,2.0,6.309803919971486
241,CHEMBL1683212,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1,active,475.63600000000037,6.143300000000006,1.0,2.0,6.309803919971486
242,CHEMBL1683213,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1,active,483.61500000000024,6.001400000000006,1.0,2.0,6.443697499232712
243,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,6.376750709602099
244,CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,6.318758762624412
245,CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,6.619788758288394
246,CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,551.6120000000002,7.020200000000007,1.0,2.0,6.481486060122113
247,CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,518.0600000000003,6.654800000000007,1.0,2.0,6.468521082957745
248,CHEMBL1683220,CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,382.5070000000001,5.208200000000005,1.0,1.0,5.5376020021010435
249,CHEMBL1683221,O=C(NC1CCC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,394.51800000000014,5.350700000000005,1.0,1.0,5.619788758288394
250,CHEMBL1683222,CCC(CC)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,410.5610000000001,5.986800000000006,1.0,1.0,5.795880017344075
251,CHEMBL1683223,O=C(NC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,380.49100000000016,4.960600000000005,1.0,1.0,5.2839966563652006
252,CHEMBL1683224,O=C(NCC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,394.51800000000014,5.208200000000005,1.0,1.0,5.431798275933005
253,CHEMBL1683225,CC(C)NC(=N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,381.52300000000014,5.0213700000000046,2.0,1.0,4.769551078621726
254,CHEMBL1683226,CC(C)N/C(=N\C(=O)OC(C)(C)C)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,481.6400000000002,6.377700000000007,1.0,2.0,4.568636235841013
255,CHEMBL1683227,CC(C)N/C(=N\C#N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,406.53300000000013,4.9236800000000045,1.0,2.0,5.795880017344075
256,CHEMBL1683228,CC(C)NC(=S)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,398.5750000000001,5.371500000000005,1.0,1.0,5.568636235841013
257,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,378.82200000000006,5.933060000000002,1.0,3.0,5.886056647693163
258,CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,intermediate,518.0600000000003,6.654800000000007,1.0,2.0,5.173925197299173
259,CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,intermediate,518.0600000000003,6.654800000000007,1.0,2.0,5.013228265733755
260,CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,intermediate,551.6120000000002,7.020200000000007,1.0,2.0,5.113509274827518
261,CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,intermediate,518.0600000000003,6.654800000000007,1.0,2.0,5.6777807052660805
262,CHEMBL180650,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,active,540.0780000000003,9.086240000000002,1.0,2.0,8.522878745280337
263,CHEMBL482674,CC(C)(O)CCc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,active,464.95600000000024,6.636560000000005,2.0,4.0,9.154901959985743
264,CHEMBL180617,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4Cl)c(F)c3)cc12,active,560.4960000000002,9.431219999999996,1.0,2.0,8.397940008672037
265,CHEMBL362242,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)cc3)cc12,active,508.0610000000002,8.638720000000003,1.0,2.0,7.795880017344075
266,CHEMBL181236,CC(C)c1ccc2c(c1)c(C(=O)CC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,active,482.0640000000002,7.738600000000008,1.0,3.0,6.585026652029182
267,CHEMBL507979,O=C(O)c1c(-c2ccc(OC(F)(F)F)cc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1Cc1cccc(Cl)c1,active,611.9470000000001,9.233899999999997,1.0,5.0,6.4089353929735005
