molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3660878,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C)(O)C3)cc21,active,2.0
CHEMBL3943383,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3CCC(C(F)(F)F)CC3)c(N3CCC(O)C3)cc21,active,3.0
CHEMBL3660880,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(NCCCO)cc21,active,15.0
CHEMBL3660881,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC(C)(O)C3)cc21,active,4.0
CHEMBL3660882,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC(O)C3)cc21,active,2.0
CHEMBL3660883,CN(Cc1nccn1C)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3660884,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCCC(C(F)(F)F)C3)cc21,active,2.0
CHEMBL3660885,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC4(CC4)C3)cc21,active,3.0
CHEMBL3660886,CN(c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C)C1CCC1,active,4.0
CHEMBL3665445,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCC3CC4)cc21,active,2.0
CHEMBL3665446,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4(COC4)C3)cc21,active,3.0
CHEMBL3665447,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4(CCC4)C3)cc21,active,4.0
CHEMBL3665448,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCCC43)cc21,active,2.0
CHEMBL3665449,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC3)cc21,active,16.0
CHEMBL3639643,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC(F)C3)cc21,active,3.0
CHEMBL3665450,COC1CN(c2cc3c(cc2C(=O)N[C@H]2CC[C@H](C(F)(F)F)CC2)nc(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)n3C)C1,active,5.0
CHEMBL3665451,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC(OC(F)F)C3)cc21,active,1.0
CHEMBL3665452,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)C3)cc21,active,3.0
CHEMBL3665453,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCCC4C3)cc21,active,2.0
CHEMBL3665454,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4COCC4C3)cc21,active,2.0
CHEMBL3665455,C#CCN(C)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,1.0
CHEMBL3665456,COC(C)CN(C)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665457,CN(CCS(C)(=O)=O)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665458,CC(O)CN(C)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665459,CN(CC1(C)CC1)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,1.0
CHEMBL3665460,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCN(C4CC4)CC3)cc21,active,1.0
CHEMBL3665461,CN(CC(C)(C)O)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665462,CN(Cc1ccc(F)cc1)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665463,CN(CC(N)=O)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)F)c1Cl)n2C,active,2.0
CHEMBL3665464,CN(CC#N)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,3.0
CHEMBL3665465,Cn1ccnc1CNc1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,8.0
CHEMBL3665466,CN(Cc1nnc[nH]1)c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,2.0
CHEMBL3665467,Cc1n[nH]c(CN(C)c2cc3c(cc2C(=O)N[C@H]2CC[C@H](C(F)(F)F)CC2)nc(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)n3C)n1,active,3.0
CHEMBL3665468,CN(c1cc2c(cc1C(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C)C1CCS(=O)(=O)C1,active,2.0
CHEMBL3665469,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC[C@@H](F)C3)cc21,active,3.0
CHEMBL3660885,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC4(CC4)C3)cc21,active,3.0
CHEMBL3665470,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCC4C3)cc21,active,3.0
CHEMBL3665471,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3C[C@H]4C[C@@H](C3)[C@H]4O)cc21,active,2.0
CHEMBL3665472,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCC3C4)cc21,active,2.0
CHEMBL3665473,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC[C@@H](F)C3)cc21,active,2.0
CHEMBL3665474,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(N3C[C@@H]4C[C@H]3CO4)cc21,active,3.0
CHEMBL3665475,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCS(=O)(=O)CC3)cc21,active,2.0
CHEMBL3665476,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(N3CCNC(C(F)(F)F)C3)cc21,active,2.0
CHEMBL3665477,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCN(CC(F)(F)F)CC3)cc21,active,5.0
CHEMBL3665478,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCn4ncnc4C3)cc21,active,3.0
CHEMBL3665479,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CC4CCC(C3)O4)cc21,active,2.0
CHEMBL3665480,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CC4CC4C3)cc21,active,3.0
CHEMBL3665481,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCCC(C(F)(F)F)C3)cc21,active,3.0
CHEMBL3665482,CN(CC(F)F)c1cc2c(cc1C(=O)Nc1ccc(OC(F)(F)F)cc1)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)C)c1Cl)n2C,active,3.0
CHEMBL3665483,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2F)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@@H](C(F)(F)F)C3)cc21,active,2.0
CHEMBL3665484,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@H](F)C3)cc21,active,3.0
CHEMBL3665485,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCC(F)(F)CC3)cc21,active,2.0
CHEMBL3665486,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCOCC3)cc21,active,2.0
CHEMBL3665487,Cc1c(N2CC3CC3C2)c(C(=O)Nc2ccc(C(F)(F)F)cc2)cc2nc(Nc3c(Cl)ccc(CNC(=O)C(C)(C)C)c3Cl)n(C)c12,active,5.0
CHEMBL3665488,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(N3CC[C@@H](F)C3)c(F)c21,active,3.0
CHEMBL3665489,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(O)CC3)cc21,active,3.0
CHEMBL3665490,CN(c1cc2c(cc1C(=O)NCCC(F)(F)F)nc(Nc1c(Cl)ccc(CNC(=O)C(C)(C)F)c1Cl)n2C)C1CCC1,active,3.0
CHEMBL3665491,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCCC(C(F)(F)F)C3)cc21,active,2.0
CHEMBL3665492,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(F)(F)C3)cc21,active,2.0
CHEMBL3660860,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@@H](C(F)(F)F)CC3)c(N3CC4CC4C3)cc21,active,3.0
CHEMBL3665493,Cn1c(Nc2c(Cl)ccc(CNC(=O)C3(C)CC3)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@@H](F)C3)cc21,active,2.0
CHEMBL3665494,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3cc(C(C)(C)C)no3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.0
CHEMBL3665495,Cc1nc(C(F)(F)F)c(CNC(=O)c2cc3nc(Nc4c(Cl)ccc(CNC(=O)C(C)(C)C)c4Cl)n(C)c3cc2N2CCC(C(F)(F)F)CC2)s1,active,4.0
CHEMBL3665496,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3cc(C(C)(C)C)on3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.0
CHEMBL3665497,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3cc(C(C)(C)CO)no3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.0
CHEMBL3665498,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3nc(C(F)(F)F)cs3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.0
CHEMBL3665499,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3nnc(C(C)(C)C)s3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.0
CHEMBL3665500,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(C(=O)N[C@H]4CC[C@H](C(F)(F)F)CC4)c(N4CC5CC5C4)cc3n2C2(C(C)(C)O)CC2)c1Cl,active,4.0
CHEMBL3665501,CC(C)(O)Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665502,CC(C)(O)Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCOCC3)cc21,active,2.0
CHEMBL3665503,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3ccc(O)cc3F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.0
CHEMBL3665504,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3cccc[n+]3[O-])c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665505,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)CO)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.0
CHEMBL3665506,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3c(N)cccc3Cl)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.0
CHEMBL3665507,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3ccc(N)cc3Cl)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665508,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3cccc(O)c3)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,5.0
CHEMBL3665509,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3c(O)cccc3F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665510,Cn1c(Nc2c(Cl)ccc(CNC(=O)c3nccs3)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665511,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.0
CHEMBL3665512,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(C(F)(F)F)CC3)cc21,active,1.7
CHEMBL3980304,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.9
CHEMBL3947954,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.1
CHEMBL3665514,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC[C@@H](F)C3)cc21,active,3.9
CHEMBL3665515,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC[C@@H](F)C3)cc21,active,3.3
CHEMBL3665516,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCC(C(F)(F)F)CC3)cc21,active,1.8
CHEMBL3665517,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.2
CHEMBL3665518,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@@H](F)C3)cc21,active,3.5
CHEMBL3665519,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@@H](F)C3)cc21,active,4.9
CHEMBL3665520,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC[C@@H](F)C3)cc21,active,3.5
CHEMBL3665521,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)c(N3CCC(C(F)(F)F)CC3)cc21,active,1.7
CHEMBL3892936,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.9
CHEMBL3904157,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.2
CHEMBL3665523,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)c(N3CC[C@@H](F)C3)cc21,active,3.8
CHEMBL3665524,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC[C@@H](F)C3)cc21,active,2.9
CHEMBL3903757,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC[C@@H](F)C3)cc21,active,3.0
CHEMBL3665526,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)O)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC[C@@H](F)C3)cc21,active,6.7
CHEMBL3665527,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.2
CHEMBL3665528,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,1.7
CHEMBL3930681,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.9
CHEMBL3665528,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.9
CHEMBL3665527,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,5.7
CHEMBL3665530,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.1
CHEMBL3931697,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.3
CHEMBL3665531,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)NC3CC(F)(F)C3)c(N3CCC(C(F)(F)F)CC3)cc21,active,3.9
CHEMBL3665532,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)NC3CC(F)(F)C3)c(N3CCC(C(F)(F)F)CC3)cc21,active,1.9
CHEMBL3974284,Cn1c(Nc2c(Cl)ccc(CNC(=O)[C@@](C)(O)C(F)(F)F)c2Cl)nc2cc(C(=O)NC3CC(F)(F)C3)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.2
CHEMBL3665532,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)NC3CC(F)(F)C3)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.1
CHEMBL3665534,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,4.0
CHEMBL3665535,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C(F)(F)F)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,active,2.9
CHEMBL3694493,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,active,2.0
CHEMBL3694494,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(OCC(F)F)c(C(=O)N[C@H]4CC[C@H](C(F)(F)F)CC4)cc3[nH]2)c1Cl,active,2.0
CHEMBL3694495,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(F)cc21,active,4.0
CHEMBL3694496,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(OCC(F)F)c(C(=O)Nc4ccc(Br)cc4)cc3[nH]2)c1Cl,active,4.0
CHEMBL3694497,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Br)cc3)c(OCC(F)F)cc21,active,2.0
CHEMBL3694498,Cn1c(Nc2c(F)ccc(CNC(=O)C(C)(C)C)c2F)nc2cc(C(=O)Nc3ccc(Br)cc3)c(OCC(F)F)cc21,active,2.0
CHEMBL3694499,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Br)cc3)c(F)cc21,active,2.0
CHEMBL3694500,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2F)nc2cc(C(=O)Nc3ccc(Br)cc3)c(OCC(F)F)cc21,active,3.0
CHEMBL3694501,Cn1c(Nc2c(F)ccc(CNC(=O)C(C)(C)C)c2F)nc2cc(C(=O)Nc3ccc(Br)cc3)c(F)cc21,active,4.0
CHEMBL3694502,Cn1c(Nc2c(F)ccc(CNC(=O)C(C)(C)C)c2F)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(F)cc21,active,7.0
CHEMBL3694503,CC(C)(C)C(=O)NCc1ccc(F)c(Nc2nc3cc(C(=O)Nc4ccc(Br)cc4)c(OCC(F)F)cc3n2C2CC2)c1F,active,4.0
CHEMBL3694504,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(F)c(C(=O)N[C@H]4CC[C@H](C(F)(F)F)CC4)cc3[nH]2)c1Cl,active,4.0
CHEMBL3694505,Cn1c(Nc2c(Cl)ccc(CNC(=O)OC(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,active,3.0
CHEMBL3694506,Cn1c(Nc2c(Cl)ccc(CNC(=O)OC(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(OCC(F)F)cc21,active,3.0
